review_body,class
"El arnés es súper pequeño, mi hijo es grande, tiene 2 años y no le va y eso que pone para niños de 2 a 4 años. Los acabados malísimos, el velcro mal cortado y mal rematado. Las correas igual, no me fío de este producto. Lo hemos devuelto.",0
El aroma es agradable pero no es de coche nuevo.,1
El articulo cumple con lo indicado en el anuncio. Buen trato,1
"El articulo esta bien corresponde el color y la forma, pero las tallas son grandes pedí una XS que es la que usa mi hija y le sobraba por todas partes, lo he tenido que arreglar por no devolverlo.",0
El articulo no esta bien descrito y puede llevar a engaño,0
El articulo venía con una zona arañada y veo que no permiten la devolución.,0
"El artículo cumple lo anunciado y funciona correctamente. Es fácil de instalar. Por último, lo recibí en el plazo anunciado.",1
"El artículo encaja perfecto en la guantera central del Kona. Las esteras de látex también van como un guante en sus compartimentos. Lástima que el portamonedas, que podría parecer una buena idea, haga un ruido tremendo a cada giro o curva si se depositan monedas en el.",1
"El artículo lo he usado otras veces, comprado en perfumería y no tiene nada que ver con el que me han mandado, que tiene una textura desagradable dando la impresión de estar caducada.",0
El aspecto robusto y las prestaciones de la alarma,1
"El aspirador funciona muy bien, el problema es que me duro solo 2 semanas y dejo de funcionar.",1
"El base coat va muy bien, se extiende muy bien y el esmalte se agarra fenomenal pero el top coat creo que me lo han enviado defectuoso, está super espeso como pegamento, hace hasta hilitos y es muy difícil de aplicar correctamente. Además no cura bien, tres minutos bajo la lámpara y los laterales no curan ni a tiros. No vale la pena comprar el pack entero.",0
El bañador es corto.. o sea no llegan bien los tirantes a los hombros y yo no soy muy alta....,0
"El biberon en si es un 10, lo use con mi primer hijo y voy a probarlo con el segundo. Lo que no me gusta es que estoy buscando en dr brown estandar y solo envian el nuevo modelo que no se si funciona igual. No se corresponde con la foto. Tenedlo en cuenta a la hora de pedirlo",0
"El bikini es de buena calidad, colores vivos y llamativos. Lo compré en rosa y en amarillo, el rosa es rosa fucsia y el amarillo es amarillo fluorescente. Quedan muy bien, aunque mejor cogerse una talla más de la habitual ya que tallan un poco justo. El pedido excelente, al dia siguiente ya los tenía en casa. No hace falta gastarse 60€ por un bikini teniendo este tipo de prendas por Amazon. Recomendable 100%",1
El body muy bien pero pone body con pantalon corto y yo no he recibido ningun pantalon solo he recibido el body,1
"El bolso bien ,pero el cambiador me ha venido roto",0
"El bolso es precioso, mejor de lo que esperaba! Lo pedí en rosa con la puntilla y el bordado en beige y queda superbien. El rosa es más bien clarito, sin ser nada cargante, la puntilla Le da un toque muy tierno, pero eso depende de los gustos, y el bordado tiene un toque doradito y con un buen acabado y el tipo de letra es muy elegante. Fueron muy atentos y rápidos para cualquier duda o petición que tuviera. Envío rápido. Estoy muy contenta con el producto, lo recomiendo sin duda.",1
"El cactus si tiene unas dimensiones adecuadas pero el helado es demasiado pequeño. Apenas tiene la longitud de un dedo. Como el importe es 1 céntimo, y los 6 euros son en gastos de envío, no vale la pena devolverlo.",0
"El candado es de una calidad aceptable, hace su función y la alarma siempre ayuda ya que se activa al moverlo.",1
El casco esta bien pero la pantalla solar no funciona bien no se camufla del todo es molesto,0
"El casco está bien pero la correa para atarlo no lleva ningún tipo de protección y si roza en el cuello lo rasca y no es nada cómodo, da la sensación que se desmonta por dentro. Por lo demás bien.",1
"El cepillo ha llegado en un embalaje de plástico fino, aunque llevaba el sobre de cartón de amazón, ha llegado con las cerdas chafadas y deformadas, ya parece usado.",0
"El chal, en cuanto a colores, es tal cual aparece en las fotos, muy bonito, pero, para empezar, la tela es como de viscosa fina así que olvídate de que te abrigue en invierno. Lo peor de todo es que es muy corta y a duras penas llega ponerla como la modelo de la imagen, ha sido un verdadero fiasco. El precio y la entrega rápida, eso si.",0
"El champú no es lo que esperaba. Huele muy bien y contiene mucha cantidad, pero no limpia el cabello y además te deja con la sensación de que el pelo sigue sucio. Supongo que es más adecuado para el cabello grueso o afro.",0
"El chupetero en si es muy bonito, pero mi bebé de 6 meses se ha hecho un corte en el dedo con la pieza hecha de metal, así que no volveremos a usarlo más.",0
El cinturón es bonito pero para muy pequeño,0
El cinturón es mas corto de lo que se especifica no mide 110 cm,0
"El cinturón que aparece en la foto parece más antiguo, tiene un toque rallado, y con pelitos en los lados que lo hace parecer rústico y no es así. El material es de calidad, pero yo lo quería con el toque rústico que he comentado",1
"El cojín no tiene consistencia para que sea de lactancia, es muy blando y terminas forzando la espalda. La tela es muy bonita pero la cremallera es muy mala, en la primera lavada en la lavadora (solo la funda de corazones) se ha roto.",0
El colchón es de buena calidad y la entrega se realizó en el plazo estimado. Mucho mas blando que el colchón original.,1
El color de la camiseta es mucho más claro de cómo aparece en la foto. Pero de lo que esperaba.,0
"El color es blanco es ligeramente distinto a la carroceria, pero tienes que fijarte mucho. Es sencillo de colocar. El pegamento dura, llevo ya 4 meses desde que lo puse y sin despegarse. Con lavado en máquina y todo. Muy bien La calidad de la radio es idéntica a la antena normal original. No hay diferencia. Perfecto",1
El color es blanco tirando se beige... Y la talla más bien pequeño,0
"El color es bonito y casi lo unico bueno. Se rompe con mirarla. Si la quieres para decorar puede servir, para proteger nada de nada",0
"El color es bonito, pero dura muy poco. En cuanto hice algunas cosillas, se empezó a quitar. Valió barato, pero no me gusta",0
El color me gusta .. pero al lavarla con suavizante de bebes se vuelve aspera.,1
El color muy feo la quiero devolver cambiar por otro color,0
El color se fue muy rapido,0
El columpio no queda buen anclado en la puerta y se puede caer el bebe. Si lo comprais tened mucho cuidado. Yo lo devolví,0
"El compartimento de agua es muy pequeño, dura apenas unos 10 segundos. No lo recomendaría este producto",0
"El complemento perfecto, se adapta perfectamente y es cómodo. Crea una mejor succión que el básico. Vale la pena la compra.",1
"El conjunto de luces es muy bueno y ofrece una muy buena iluminación. Como punto negativo, por decir algo, el peso de la delantera, pero entiendo que no se puede tener todo. bueno bonito barato y que tenga poco peso parece demasiado ...",1
"El conjunto es mono, pero la tela es bastante fresca.",0
El contenido del stick venía despegado. La barra se despegaba a la mitad y se salían los dos caras al intentar esculpir la piel. Es un 2x1 engañoso. No os dejéis engañar.,0
"El cromo es un poco mate,",0
"El cuello no cierra ajustado para que no pase el pelo cortado, y creía que cerraba mejor por detrás. Tendré que ajustar lo del cuello con un imperdible.",0
El de color oscuro destiñe un poco.,0
El desconectador llegó en su respectiva caja. Sin golpes y en muy buen estado.,1
"El diseño es bonito y a mí hija de 3 años le ha gustado mucho, pero el artículo que he recibido no tiene el botón del temporizador, en su lugar solo hay un agujero. Aunque sí se apaga los 15 min. También esperaba que fuese un poco más grande... sinceramente, me parece muy caro para lo que es y no lo devuelvo porque mi hija se ha encaprichado con el...",0
"El diseño es tal como se ve, pero no el color. Este toque como desgastado que se ve en la foto no refleja la realidad. Es de color sólido y el tejido no se ve bueno.",0
"El diseño es tal cual se ve en la foto y para la silla grande queda bien, pero las fundas para los reductores no se ajustan tanto",1
"El diseño es tal cual se ve en la foto, pero para mi gusto la piel es de muy baja calidad",0
"El disfraz era adecuado y muy cómodo. Las tallas son grandes, una amiga que eligió la talla L entraba en un disfraz talla S. Las caretas estaban muy bien, si bien es cierto que 4 eran de un color más pálido que el resto. Sobre el envio de los mismos fue una vergüenza. Compré 14 disfraces para mi y mis amigos, pero nos los enviaron en diferentes paquetes - entiendo que hagan esto último pero que no los envíen con márgenes de 2 semanas - por consecuencia no todos los disfraces llegaron a tiempo, y eso que solicité a la empresa que se diera prisa.",1
El dosificador se estropeó súper rápido. Crema densa para este tipo de dosificador,0
"El embalaje MALISIMO, una simple bolsa de plástico sin burbujas ni nada de corcho blanco etc. no se ni como llego sin romperse. por lo demás se adaptan muy bien al manillar de la moto son fáciles de poner, el material negro piano no me acaba de gustar hubiera sido mejor negro mate que pega con todos los colores y un poco mas amplios porque con guantes de invierno van un poco justos.",1
"El embalaje fatal, la caja deformada y la crema sin precintar, me genera dudas si soy yo la primera en utilizar esta crema o si es la original",0
"El embalaje pésimo. Me llegó la caja de cartón y dentro directamente los limpiaparabrisas sueltos sin ninguna otra caja ni protección ni instrucciones ni nada de nada, sorprendente. Los pedí por los buenos comentarios de la gente pero a mi..... Me parecen malos. Al abrir la pestaña e roto un trozo de plástico casi sin querer es muy endeble y frágil así que ponerlos con mucho cuidado. De momento no los e probado con lluvia, actualizaré cuando los pruebe.",0
El enano esta muy contento con el paraguas y es bastante resistente,1
"El envío ha sido muy rápido y todo en perfecto estado, tal como se muestra en las fotos. Muchísimas gracias.",1
"El envío llegó sin empaquetar y con la caja abierta. Aun no lo he revisado, pero no me gusta recibir así la mercancia",1
"El envío lo dejaron en el buzón del portal, estaba abierto y las medidas mal. Este comentario ya lo realice hace más de un mes y no se han dignado a contestar. Vamos, una estafa con todas las palabras.... Amazon no se puede permitir el Lugo de tener a este tipo de vendedores...",0
El envío muy bien y rápido pero lo que son los focos muy mal. La corta no luce solo la larga y cuando pulsas otra vez el interruptor un foco hace el parpadeo y el otro se queda fijo. Muy desilusionado por el producto por el precio que tiene tenían que ser mucho mejor.,1
El envío muy rápido y el producto tal y como indica la descripción. Todavía no lo hemos utilizado por lo que no puedo valorar su durabilidad o calidad.,1
"El envío no llegó , suerte de la buena atención de Amazon , recuperé el dinero , pérdida de tiempo comprar",0
"El envío todo perfecto, pero el llavero es muy feo. El coche está como aplastado, es muy feo, siempre he usado como este y no es así",0
"El equipo no vale para su funcion. No aguanta el vacio, tiene fugas En alta le pasa lo mismo, no aguanta la presion y presenta fugas",0
"El espejo en sí es bueno, se ve muy nítido, buen ángulo y la calidad está muy bien. El problema es el soporte que sólo sirve para un montaje frontal que no se da en salidas de garaje si no tienes una pared en frente. Pero si eres un poco manitas lo puedes hacer.",1
